trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
186,False,"{'a': 0.25, 'e': 0.1542219517938446}",20,0,20.760508513739286,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
187,False,"{'a': 0.25, 'e': 0.15267973227590617}",30,18,23.003114570480804,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.25, 'e': 0.1511529349531471}",25,18,-30.888961779776242,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
189,False,"{'a': 0.25, 'e': 0.14964140560361563}",20,9,3.951225478914065,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
190,False,"{'a': 0.25, 'e': 0.14814499154757946}",20,8,18.60502412758741,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.25, 'e': 0.14666354163210368}",30,10,-29.926916081148654,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",1
192,False,"{'a': 0.25, 'e': 0.14519690621578263}",20,0,30.29523506004399,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
193,False,"{'a': 0.25, 'e': 0.1437449371536248}",25,17,6.820366751666574,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.25, 'e': 0.14230748778208857}",25,10,5.0279904272381195,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
195,False,"{'a': 0.25, 'e': 0.14088441290426768}",25,11,-11.351714249955736,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
196,False,"{'a': 0.25, 'e': 0.139475568775225}",25,5,22.678175813722127,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
197,False,"{'a': 0.25, 'e': 0.13808081308747275}",30,7,19.52180610510715,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
198,False,"{'a': 0.25, 'e': 0.136700004956598}",25,8,21.76765346207057,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.25, 'e': 0.13533300490703204}",20,6,-1.2857376256515138,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
200,False,"{'a': 0.25, 'e': 0.13397967485796172}",20,9,-19.431525742573985,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
201,False,"{'a': 0.25, 'e': 0.1326398781093821}",35,24,14.545712003732248,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.25, 'e': 0.13131347932828827}",30,19,16.65245322427083,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.25, 'e': 0.1300003445350054}",25,10,11.976082851871741,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
204,False,"{'a': 0.25, 'e': 0.12870034108965533}",20,8,8.08586838764781,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
205,False,"{'a': 0.25, 'e': 0.1274133376787588}",30,19,19.591634482415316,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.25, 'e': 0.12613920430197118}",20,9,-10.992003486479149,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
207,False,"{'a': 0.25, 'e': 0.12487781225895148}",20,10,19.420159013298232,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.25, 'e': 0.12362903413636196}",20,2,6.892101603953906,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
209,False,"{'a': 0.25, 'e': 0.12239274379499834}",30,8,28.31688480672298,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
210,False,"{'a': 0.25, 'e': 0.12116881635704835}",20,3,30.36697623344486,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.25, 'e': 0.11995712819347787}",30,14,-8.757507009012482,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
212,False,"{'a': 0.25, 'e': 0.11875755691154309}",30,21,15.41934341261034,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.25, 'e': 0.11756998134242766}",25,0,17.376609406460382,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
214,False,"{'a': 0.25, 'e': 0.11639428152900338}",20,12,17.10548952390411,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.25, 'e': 0.11523033871371334}",25,16,16.469593068674286,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.25, 'e': 0.1140780353265762}",20,8,23.723005523829535,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.25, 'e': 0.11293725497331045}",20,11,17.39668675007664,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.25, 'e': 0.11180788242357734}",30,12,31.31805514452944,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.25, 'e': 0.11068980359934157}",20,6,17.404123988438126,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.25, 'e': 0.10958290556334815}",20,6,18.706265481485985,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.25, 'e': 0.10848707650771466}",20,10,16.346887107749026,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.25, 'e': 0.10740220574263752}",20,12,2.410594974652186,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
223,False,"{'a': 0.25, 'e': 0.10632818368521114}",25,19,11.514766286355417,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.25, 'e': 0.10526490184835903}",20,5,24.263107822671884,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.25, 'e': 0.10421225282987544}",25,14,21.276802064026747,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.25, 'e': 0.10317013030157669}",20,0,-12.831870837654579,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
227,False,"{'a': 0.25, 'e': 0.10213842899856092}",25,13,23.019482144571402,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.25, 'e': 0.10111704470857531}",25,11,27.144404101183707,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.25, 'e': 0.10010587426148955}",20,13,16.218229181626135,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.25, 'e': 0.09910481551887466}",20,14,12.78807901568179,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.25, 'e': 0.0981137673636859}",20,12,15.669195744337642,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.25, 'e': 0.09713262969004904}",20,13,14.250218574669972,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.25, 'e': 0.09616130339314856}",20,12,18.796527025419426,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.25, 'e': 0.09519969035921708}",20,12,16.013634020441447,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.25, 'e': 0.0942476934556249}",20,14,11.746181306583903,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.25, 'e': 0.09330521652106866}",20,0,27.314647324658992,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
237,False,"{'a': 0.25, 'e': 0.09237216435585796}",20,10,18.198672807989603,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.25, 'e': 0.09144844271229938}",20,12,8.400284503314323,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.25, 'e': 0.0905339582851764}",25,13,10.174481819429905,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
240,False,"{'a': 0.25, 'e': 0.08962861870232462}",20,0,-15.556745785120654,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
241,False,"{'a': 0.25, 'e': 0.08873233251530138}",20,13,-29.292923848013217,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
242,False,"{'a': 0.25, 'e': 0.08784500919014836}",30,20,22.164212503882858,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.25, 'e': 0.08696655909824688}",20,16,7.661235759271816,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.25, 'e': 0.0860968935072644}",20,7,-26.913587452777342,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
245,False,"{'a': 0.25, 'e': 0.08523592457219176}",25,19,11.968619637085895,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.25, 'e': 0.08438356532646984}",20,13,14.649947143097153,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.25, 'e': 0.08353972967320515}",20,10,18.948149842160113,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.25, 'e': 0.0827043323764731}",30,15,31.282358340447495,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.25, 'e': 0.08187728905270836}",20,10,17.91898109565069,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.25, 'e': 0.08105851616218128}",20,0,27.328413790629888,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.25, 'e': 0.08024793100055946}",20,16,8.017436068228589,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.25, 'e': 0.07944545169055386}",20,16,8.642960832990388,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.25, 'e': 0.07865099717364833}",20,8,18.068031925883624,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.25, 'e': 0.07786448720191184}",25,8,25.52395282251748,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.25, 'e': 0.07708584232989273}",25,8,31.675022180641264,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.25, 'e': 0.0763149839065938}",20,10,21.472041897181267,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.25, 'e': 0.07555183406752786}",20,10,18.39130851533864,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.25, 'e': 0.07479631572685258}",25,11,26.98944556846613,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.25, 'e': 0.07404835256958406}",20,13,10.349189705534645,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.25, 'e': 0.07330786904388821}",35,21,26.319011666604816,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.25, 'e': 0.07257479035344933}",20,13,16.28378523747384,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.25, 'e': 0.07184904244991483}",30,13,-12.6572382227369,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
263,False,"{'a': 0.25, 'e': 0.07113055202541568}",30,15,23.514463128705867,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.25, 'e': 0.07041924650516153}",20,10,19.640689900414092,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.25, 'e': 0.06971505404010991}",25,16,-5.65350841137669,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
266,False,"{'a': 0.25, 'e': 0.06901790349970881}",25,13,20.82391392170256,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.25, 'e': 0.06832772446471172}",25,11,23.326157393085982,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.25, 'e': 0.0676444472200646}",25,16,8.901391042160288,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
269,False,"{'a': 0.25, 'e': 0.06696800274786396}",30,15,15.552294707258067,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
270,False,"{'a': 0.25, 'e': 0.06629832272038531}",20,0,33.2652107719968,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
271,False,"{'a': 0.25, 'e': 0.06563533949318147}",20,6,23.651096034573513,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.25, 'e': 0.06497898609824965}",25,8,32.052616873858426,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.25, 'e': 0.06432919623726716}",25,16,19.366064411035417,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.25, 'e': 0.06368590427489448}",20,8,9.336027088088326,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.25, 'e': 0.06304904523214554}",25,15,19.122932249517017,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.25, 'e': 0.06241855477982408}",30,17,-17.250955898588195,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
277,False,"{'a': 0.25, 'e': 0.06179436923202584}",30,18,24.55963649953074,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.25, 'e': 0.06117642553970558}",35,8,46.8602627176254,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.25, 'e': 0.06056466128430853}",25,15,17.71612579804953,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.25, 'e': 0.05995901467146544}",20,14,3.612730053435469,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.25, 'e': 0.059359424524750785}",20,16,8.08809008196253,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.25, 'e': 0.05876583027950327}",25,11,-25.075745786646007,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
283,False,"{'a': 0.25, 'e': 0.05817817197670824}",25,13,10.907440283652546,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
284,False,"{'a': 0.25, 'e': 0.05759639025694116}",20,5,25.96723974887646,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.25, 'e': 0.057020426354371746}",20,9,20.91405987612022,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.25, 'e': 0.05645022209082803}",20,12,17.849631011638532,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.25, 'e': 0.05588571986991975}",20,16,6.770863342076648,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.25, 'e': 0.05532686267122055}",25,12,26.321456280977774,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.25, 'e': 0.05477359404450834}",20,0,32.3114842618745,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
290,False,"{'a': 0.25, 'e': 0.05422585810406326}",25,15,21.019444805739926,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.25, 'e': 0.05368359952302263}",30,10,37.17206327741159,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.25, 'e': 0.0531467635277924}",20,4,25.636954629313284,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.25, 'e': 0.05261529589251448}",20,16,7.039510065918542,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.25, 'e': 0.05208914293358933}",30,21,13.116171079251894,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.25, 'e': 0.05156825150425344}",20,9,21.59536462804983,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.25, 'e': 0.0510525689892109}",25,13,22.384783027941165,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.25, 'e': 0.050542043299318794}",20,12,16.721039257511116,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.25, 'e': 0.050036622866325604}",20,0,23.12215766279067,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
299,False,"{'a': 0.25, 'e': 0.04953625663766235}",20,16,9.182474563057122,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.25, 'e': 0.04904089407128572}",25,17,14.659751284338414,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.25, 'e': 0.04855048513057287}",20,6,24.526064578129372,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.25, 'e': 0.04806498027926714}",30,12,30.456869476658152,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.25, 'e': 0.047584330476474465}",25,11,27.501974357829788,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.25, 'e': 0.04710848717170972}",20,7,-20.371277992990443,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
305,False,"{'a': 0.25, 'e': 0.04663740229999262}",20,9,24.89759211154537,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.25, 'e': 0.046171028276992696}",20,10,6.592451950843795,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
307,False,"{'a': 0.25, 'e': 0.045709317994222766}",20,6,24.673166537268763,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.25, 'e': 0.04525222481428054}",35,21,23.878092903892586,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.25, 'e': 0.04479970256613774}",35,24,23.622166964364045,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.25, 'e': 0.044351705540476356}",20,7,24.937453049455947,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.25, 'e': 0.043908188485071595}",20,15,9.388844742788294,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.25, 'e': 0.04346910660022087}",20,5,28.699723932043113,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.25, 'e': 0.04303441553421867}",20,14,11.72292083430412,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.25, 'e': 0.04260407137887648}",35,21,25.417477719882232,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.25, 'e': 0.04217803066508771}",30,19,21.03367397570415,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.25, 'e': 0.04175625035843684}",20,15,9.196949021965436,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.25, 'e': 0.041338687854852466}",25,8,13.389637575421482,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
318,False,"{'a': 0.25, 'e': 0.040925300976303945}",25,10,18.065035654709842,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
319,False,"{'a': 0.25, 'e': 0.0405160479665409}",25,6,31.783815857258062,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.25, 'e': 0.040110887486875496}",20,10,17.432124861288163,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.25, 'e': 0.03970977861200674}",25,10,29.500928830733347,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.25, 'e': 0.039312680825886674}",25,17,13.144460133520672,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.25, 'e': 0.038919554017627804}",30,23,11.716926159236428,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.25, 'e': 0.03853035847745152}",20,4,26.005523225344422,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.25, 'e': 0.03814505489267701}",20,13,13.11130243222019,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.25, 'e': 0.03776360434375024}",20,16,9.351599072653457,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.25, 'e': 0.03738596830031274}",30,14,32.08744678826305,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.25, 'e': 0.03701210861730961}",30,17,2.2764982626352537,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
329,False,"{'a': 0.25, 'e': 0.03664198753113651}",30,20,19.40136281895769,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.25, 'e': 0.036275567655825146}",30,16,24.447871983732945,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.25, 'e': 0.03591281197926689}",25,11,24.46427496202332,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.25, 'e': 0.035553683859474224}",25,20,10.60491853798494,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.25, 'e': 0.035198147020879485}",30,12,20.895361890289845,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
334,False,"{'a': 0.25, 'e': 0.03484616555067069}",25,19,9.91209625568335,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.25, 'e': 0.03449770389516398}",20,12,15.685548267331075,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.25, 'e': 0.03415272685621234}",20,14,6.418337410978425,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.25, 'e': 0.03381119958765022}",25,17,15.372947314988732,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.25, 'e': 0.03347308759177372}",20,16,7.990420165664911,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.25, 'e': 0.03313835671585598}",20,12,17.473653389879594,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.25, 'e': 0.03280697314869742}",35,17,-15.678844039572802,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
341,False,"{'a': 0.25, 'e': 0.03247890341721044}",20,6,23.46828408954092,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.25, 'e': 0.03215411438303834}",30,19,17.78213909147681,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.25, 'e': 0.031832573239207955}",30,15,28.790913715440308,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.25, 'e': 0.031514247506815876}",25,13,22.178168270771188,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.25, 'e': 0.031199105031747717}",20,11,-0.7666615491111664,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
346,False,"{'a': 0.25, 'e': 0.03088711398143024}",30,16,28.248385590120165,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.25, 'e': 0.030578242841615935}",25,16,17.349235477565255,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.25, 'e': 0.030272460413199778}",30,14,23.900662751472986,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.25, 'e': 0.02996973580906778}",20,6,28.2288520649945,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.25, 'e': 0.029670038450977102}",20,16,10.10194933960226,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.25, 'e': 0.02937333806646733}",20,2,25.858349499554464,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.25, 'e': 0.029079604685802656}",20,13,13.797215185340908,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.25, 'e': 0.02878880863894463}",25,11,4.854410866890237,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
354,False,"{'a': 0.25, 'e': 0.02850092055255518}",20,14,0.5551873534591483,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
355,False,"{'a': 0.25, 'e': 0.02821591134702963}",20,0,22.422995033455415,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
356,False,"{'a': 0.25, 'e': 0.027933752233559334}",20,6,11.699453813872323,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
357,False,"{'a': 0.25, 'e': 0.027654414711223742}",20,14,10.53516216037429,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.25, 'e': 0.027377870564111503}",25,15,20.447353479026994,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.25, 'e': 0.02710409185847039}",25,20,9.175068687930317,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.25, 'e': 0.026833050939885684}",25,14,12.387770470608986,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.25, 'e': 0.026564720430486827}",20,6,25.693728728893607,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.25, 'e': 0.026299073226181958}",30,10,42.212736004240554,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.25, 'e': 0.026036082493920136}",25,14,23.209432724637317,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.25, 'e': 0.025775721668980935}",25,13,25.166668078568836,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.25, 'e': 0.025517964452291125}",20,8,21.807277550187244,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.25, 'e': 0.025262784807768213}",20,13,12.182774790691496,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.25, 'e': 0.025010156959690534}",25,17,13.851880331010479,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.25, 'e': 0.024760055390093627}",25,15,21.36781820374123,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.25, 'e': 0.02451245483619269}",25,13,9.227262245864623,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
370,False,"{'a': 0.25, 'e': 0.024267330287830763}",20,2,31.866592907024273,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
